65574.5078125	1565.19995117188
28533.62890625	555.099975585938
24832.619140625	760.200012207031
3285.47998046875	168
25331.369140625	959.700012207031
23416.169921875	873.25
28503.419921875	466.199981689453
2658.47998046875	258.649993896484
2811.23999023438	288.75
51388.34765625	857.149963378906
50772.75	1292.54992675781
23316.419921875	656.599975585938
7509.75	407.75
8721	715.75
16886.25	569.099975585938
1615.94995117188	260.049987792969
19539.599609375	445.899993896484
4120.52978515625	266.350006103516
26989.5	624.75
32255.16015625	424.549987792969
26431.46875	780.5
10155.689453125	630.349975585938
62555.21875	907.549987792969
2869.3798828125	159.599990844727
6256.89013671875	237.649993896484
6546.44970703125	315
2420.7900390625	282.449981689453
35835.328125	620.899963378906
36191.578125	1384.25
23673.810546875	938.349975585938
1771.55993652344	211.050003051758
34154.3984375	1377.94995117188
7795.89013671875	659.049987792969
2456.1298828125	272.299987792969
4336.56005859375	258.299987792969
11631.419921875	651
2649.35986328125	259
19783.560546875	863.450012207031
61867.80078125	712.25
6960.27001953125	378.699981689453
1940.84997558594	159.599990844727
33607.76953125	853.649963378906
1490.54992675781	231.699996948242
1983.59997558594	182.699996948242
36381.390625	602.349975585938
13490.189453125	371
28737.119140625	428.75
2066.82006835938	203.699996948242
23809.46875	447.649993896484
14076.1494140625	725.899963378906
10649.3095703125	341.949981689453
9611.33984375	645.399963378906
68891.3359375	884.450012207031
5148.23974609375	513.799987792969
2669.8798828125	286.299987792969
2677.2900390625	253.050003051758
13499.8798828125	701.049987792969
13129.9501953125	885.849975585938
17751.509765625	925.049987792969
2442.44995117188	268.799987792969
5426.9697265625	296.100006103516
15742.830078125	640.5
9347.4296875	276.149993896484
31198.94921875	1166.90002441406
2203.05004882813	301.350006103516
7505.759765625	469
41751.359375	1364.65002441406
38911.62109375	1372.34997558594
14174.189453125	567.349975585938
3418.85986328125	400.049987792969
10329.5400390625	318.149993896484
21616.109375	918.399963378906
10649.3095703125	620.200012207031
6947.16015625	455
3373.26000976563	306.600006103516
8010.2099609375	331.100006103516
20003.580078125	702.099975585938
17591.33984375	845.950012207031
3678.2099609375	280.350006103516
1576.04992675781	131.599990844727
16959.208984375	470.049987792969
27563.490234375	1213.79992675781
3544.26000976563	341.949981689453
2519.39990234375	158.550003051758
47770.55859375	537.599975585938
19695.779296875	459.549987792969
20574.720703125	1022
3752.8798828125	226.449996948242
6168.5400390625	248.849990844727
50362.91796875	1455.29992675781
7437.35986328125	477.399993896484
9573.1494140625	248.5
4746.39013671875	187.25
4392.419921875	408.799987792969
1452.35998535156	207.550003051758
14937.419921875	781.549987792969
1648.43994140625	175.699996948242
24508.2890625	616.700012207031
58837.109375	1040.19995117188
1500.80993652344	100.799995422363
18820.259765625	699.299987792969
6178.7998046875	501.549987792969
2343.27001953125	302.75
22553.189453125	448.699981689453
16547.669921875	365.049987792969
10944.5703125	312.899993896484
6755.64013671875	221.550003051758
4749.23974609375	193.899993896484
1706.57995605469	120.400001525879
4514.9697265625	437.5
29976.869140625	1061.54992675781
1952.81994628906	187.949996948242
34826.4296875	473.549987792969
56292.62890625	1210.65002441406
11158.3203125	278.600006103516
18593.970703125	735.349975585938
32913.5078125	1387.75
3031.26000976563	389.199981689453
5100.35986328125	522.200012207031
30026.458984375	488.25
30976.650390625	781.200012207031
18752.4296875	862.049987792969
74706.4765625	980
24957.44921875	997.849975585938
